ms,electrode
45544655,0.520
45545669,0.521
45546683,0.527
45547697,0.517
45548711,0.519
45549725,0.517
45550749,0.520
45551763,0.517
45552781,0.521
45553795,0.522
45554809,0.517
45555823,0.521
45556837,0.517
45557851,0.520
45558865,0.517
45559879,0.514
45560893,0.515
45561907,0.520
45562921,0.516
45563935,0.516
45564949,0.527
45565963,0.520
45566977,0.518
45567991,0.523
45569005,0.517
45570019,0.523
45571033,0.517
45572047,0.520
45573061,0.520
45574075,0.518
45575089,0.516
45576103,0.518
45577117,0.520
45578131,0.519
45579145,0.524
45580159,0.517
45581173,0.513
45582187,0.515
45583201,0.524
45584215,0.513
45585233,0.515
45586247,0.521
45587261,0.516
45588275,0.521
45589289,0.524
45590303,0.516
45591317,0.516
45592331,0.520
45593345,0.526
45594359,0.514
45595373,0.522
45596388,0.520
45597402,0.516
45598416,0.518
45599430,0.523
45600444,0.516
45601458,0.524
45602472,0.522
45603486,0.517
45604500,0.526
45605514,0.519
45606528,0.526
45607542,0.520
45608556,0.527
45609570,0.516
45610584,0.523
45611598,0.522
45612612,0.527
45613626,0.521
45614640,0.522
45615654,0.523
45616668,0.523
45617686,0.519
45618700,0.520
45619714,0.518
45620728,0.519
45621742,0.522
45622756,0.517
45623770,0.522
45624784,0.521
45625798,0.520
45626812,0.520
45627826,0.516
45628840,0.545
45629854,0.530
45630868,0.522
45631882,0.529
45632896,0.535
45633910,0.521
45634924,0.534
45635938,0.528
45636952,0.528
45637966,0.531
45638980,0.532
45639994,0.520
45641008,0.528
45642022,0.524
45643036,0.523
45644050,0.527
45645064,0.527
45646078,0.531
45647144,0.527
45648158,0.529
45649172,0.524
45650190,0.520
45651204,0.528
45652218,0.530
45653232,0.528
45654246,0.542
45655260,0.528
45656274,0.522
45657288,0.528
45658302,0.527
45659316,0.532
45660330,0.531
45661344,0.525
45662358,0.527
45663372,0.526
45664386,0.524
45665400,0.522
45666414,0.520
45667428,0.527
45668442,0.524
45669456,0.527
45670470,0.519
45671484,0.520
45672498,0.527
45673512,0.521
45674526,0.523
45675540,0.530
45676554,0.526
45677568,0.530
45678582,0.527
45679596,0.524
45680610,0.527
45681624,0.526
45682642,0.525
45683656,0.523
45684670,0.527
45685684,0.525
45686698,0.524
45687712,0.522
45688726,0.522
45689740,0.519
45690754,0.527
45691768,0.524
45692782,0.530
45693796,0.526
45694810,0.522
45695824,0.530
45696838,0.524
45697852,0.527
45698875,0.530
45699889,0.521
45700903,0.523
45701917,0.527
45702939,0.527
45703953,0.527
45704967,0.525
45705981,0.520
45706996,0.530
45708010,0.523
45709024,0.524
45710038,0.525
45711052,0.522
45712066,0.529
45713080,0.524
45714094,0.521
45715112,0.525
45716126,0.526
45717140,0.520
45718154,0.528
45719168,0.520
45720182,0.527
45721196,0.518
45722210,0.525
45723224,0.529
45724238,0.527
45725252,0.525
45726266,0.525
45727280,0.529
45728294,0.525
45729308,0.517
45730322,0.505
45731336,0.517
45732350,0.525
45733364,0.518
45734378,0.523
45735392,0.520
45736406,0.520
45737420,0.525
45738434,0.528
45739448,0.525
45740462,0.528
45741476,0.525
45742490,0.528
45743504,0.517
45744518,0.520
45745532,0.521
45746546,0.518
45747564,0.524
45748578,0.527
45749592,0.520
45750606,0.526
45751620,0.517
45752634,0.533
45753648,0.532
45754662,0.533
45755676,0.528
45756690,0.523
45757704,0.549
45758718,0.559
45759732,0.555
45760746,0.547
45761760,0.539
45762774,0.546
45763788,0.535
45764802,0.538
45765816,0.536
45766830,0.540
45767844,0.535
45768858,0.535
45769872,0.536
45770886,0.543
45771900,0.545
45772914,0.530
45773928,0.538
45774942,0.530
45775956,0.540
45776970,0.531
45777984,0.534
45778998,0.537
45780016,0.538
45781030,0.535
45782044,0.537
45783058,0.538
45784072,0.539
45785086,0.535
45786100,0.533
45787114,0.531
45788128,0.542
45789142,0.537
45790156,0.535
45791170,0.541
45792184,0.541
45793198,0.537
45794212,0.540
45795226,0.535
45796240,0.537
45797254,0.536
45798268,0.542
45799282,0.542
45800296,0.533
45801310,0.536
45802324,0.535
45803338,0.543
45804362,0.537
45805376,0.530
45806390,0.535
45807404,0.531
45808418,0.532
45809432,0.538
45810446,0.543
45811460,0.535
45812478,0.535
45813492,0.526
45814506,0.535
45815520,0.528
45816534,0.531
45817548,0.533
45818562,0.528
45819576,0.531
45820590,0.527
45821604,0.527
45822618,0.533
45823632,0.538
45824646,0.527
45825660,0.532
45826674,0.533
45827688,0.532
45828702,0.532
45829716,0.532
45830730,0.535
45831744,0.531
45832758,0.531
45833772,0.528
45834786,0.535
45835800,0.527
45836814,0.531
45837828,0.527
45838842,0.527
45839856,0.532
45840870,0.535
45841884,0.528
45842898,0.529
45843912,0.535
45844930,0.529
45845982,0.524
45846996,0.531
45848010,0.536
45849024,0.531
45850038,0.532
45851052,0.531
45852066,0.527
45853080,0.531
45854094,0.527
45855108,0.534
45856122,0.536
45857136,0.535
45858150,0.538
45859164,0.536
45860178,0.538
45861192,0.537
45862206,0.528
45863220,0.531
45864234,0.525
45865248,0.525
45866262,0.523
45867276,0.529
45868290,0.529
45869304,0.531
45870318,0.524
45871332,0.524
45872346,0.529
45873360,0.524
45874374,0.529
45875388,0.531
45876402,0.535
45877420,0.530
45878434,0.533
45879448,0.531
45880462,0.528
45881476,0.532
45882490,0.523
45883504,0.533
45884518,0.522
45885532,0.528
45886546,0.527
45887560,0.532
45888574,0.526
45889588,0.524
45890602,0.529
45891616,0.527
45892630,0.523
45893644,0.528
45894658,0.527
45895672,0.521
45896686,0.528
45897700,0.531
45898714,0.521
45899728,0.530
45900742,0.523
45901756,0.530
45902770,0.529
45903784,0.535
45904798,0.523
45905812,0.531
45906826,0.527
45907840,0.530
45908854,0.525
45909872,0.520
45910886,0.523
45911900,0.520
45912914,0.523
45913928,0.528
45914942,0.532
45915956,0.528
45916970,0.526
45917984,0.524
45918998,0.530
45920012,0.531
45921026,0.523
45922040,0.526
45923054,0.522
45924068,0.521
45925082,0.521
45926096,0.524
45927110,0.528
45928124,0.522
45929138,0.531
45930152,0.520
45931166,0.522
45932180,0.526
45933194,0.521
45934208,0.526
45935222,0.528
45936236,0.520
45937250,0.531
45938264,0.524
45939278,0.522
45940292,0.527
45941306,0.521
45942333,0.526
45943347,0.520
45944361,0.527
45945375,0.526
45946389,0.529
45947411,0.525
45948425,0.524
45949439,0.533
45950453,0.527
45951467,0.523
45952481,0.526
45953495,0.520
45954509,0.521
45955523,0.524
45956537,0.523
45957551,0.522
45958565,0.520
45959579,0.527
45960593,0.524
45961607,0.522
45962621,0.517
45963635,0.527
45964649,0.520
45965663,0.516
45966677,0.527
45967691,0.524
45968705,0.525
45969719,0.521
45970733,0.523
45971747,0.526
45972761,0.517
45973775,0.526
45974793,0.527
45975807,0.526
45976821,0.527
45977835,0.515
45978849,0.520
45979863,0.530
45980877,0.519
45981891,0.524
45982905,0.524
45983919,0.518
45984933,0.527
45985947,0.527
45986961,0.528
45987975,0.528
45988989,0.525
45990003,0.525
45991017,0.520
45992031,0.525
45993045,0.521
45994059,0.525
45995073,0.516
45996087,0.516
45997101,0.520
45998115,0.519
45999130,0.527
46000144,0.526
46001158,0.520
46002172,0.526
46003186,0.512
46004200,0.523
46005214,0.524
46006228,0.525
46007246,0.522
46008260,0.524
46009274,0.521
46010288,0.520
46011302,0.524
46012316,0.527
46013330,0.519
46014344,0.522
46015358,0.523
46016372,0.527
46017386,0.524
46018400,0.524
46019414,0.525
46020428,0.530
46021442,0.528
46022456,0.519
46023470,0.531
46024484,0.527
46025498,0.524
46026512,0.521
46027526,0.523
46028540,0.528
46029554,0.516
46030568,0.527
46031582,0.521
46032596,0.518
46033610,0.520
46034624,0.527
46035638,0.527
46036652,0.527
46037666,0.528
46038680,0.522
46039698,0.520
46040712,0.520
46041726,0.520
46042740,0.522
46043754,0.531
46044806,0.526
46045820,0.521
46046834,0.533
46047848,0.529
46048862,0.531
46049876,0.520
46050890,0.524
46051904,0.525
46052918,0.523
46053932,0.521
46054947,0.529
46055961,0.530
46056975,0.527
46057999,0.523
46059013,0.513
46060027,0.531
46061041,0.527
46062055,0.529
46063069,0.528
46064083,0.528
46065097,0.527
46066111,0.527
46067125,0.527
46068139,0.521
46069153,0.527
46070167,0.524
46071181,0.525
46072199,0.528
46073213,0.525
46074227,0.527
46075241,0.527
46076255,0.528
46077269,0.524
46078283,0.526
46079297,0.518
46080311,0.524
46081325,0.521
46082339,0.516
46083353,0.516
46084367,0.519
46085381,0.517
46086395,0.513
46087409,0.517
46088423,0.519
46089437,0.524
46090451,0.515
46091465,0.513
46092479,0.516
46093493,0.521
46094507,0.516
46095521,0.513
46096535,0.517
46097549,0.517
46098563,0.526
46099577,0.514
46100591,0.525
46101605,0.516
46102619,0.519
46103633,0.525
46104651,0.523
46105665,0.513
46106679,0.523
46107693,0.520
46108707,0.524
46109721,0.526
46110735,0.527
46111749,0.524
46112763,0.523
46113777,0.528
46114791,0.527
46115805,0.531
46116819,0.532
46117833,0.530
46118847,0.533
46119861,0.534
46120875,0.529
46121889,0.526
46122903,0.527
46123917,0.534
46124931,0.531
46125945,0.530
46126959,0.529
46127973,0.536
46128987,0.530
46130001,0.528
46131015,0.533
46132029,0.535
46133043,0.532
46134057,0.529
46135071,0.523
46136085,0.533
46137102,0.521
46138116,0.525
46139130,0.526
46140144,0.525
46141158,0.524
46142172,0.530
46143186,0.527
46144200,0.533
46145214,0.530
46146228,0.528
46147242,0.533
46148256,0.532
46149270,0.529
46150284,0.520
46151298,0.527
46152312,0.531
46153326,0.527
46154340,0.525
46155354,0.527
46156368,0.529
46157382,0.530
46158396,0.527
46159410,0.532
46160424,0.526
46161438,0.531
46162452,0.533
46163466,0.526
46164480,0.529
46165494,0.532
46166508,0.530
46167522,0.529
46168536,0.527
46169554,0.531
46170568,0.524
46171582,0.535
46172596,0.527
46173610,0.535
46174624,0.527
46175639,0.523
46176654,0.526
46177668,0.527
46178682,0.527
46179696,0.526
46180710,0.534
46181724,0.524
46182738,0.529
46183752,0.534
46184766,0.522
46185780,0.528
46186794,0.524
46187817,0.527
46188831,0.530
46189845,0.530
46190859,0.531
46191873,0.532
46192895,0.531
46193909,0.521
46194923,0.527
46195937,0.527
46196952,0.520
46197966,0.520
46198980,0.528
46199994,0.528
46201008,0.525
46202026,0.528
46203040,0.526
46204054,0.526
46205068,0.520
46206082,0.524
46207096,0.516
46208110,0.525
46209124,0.519
46210138,0.521
46211152,0.522
46212166,0.524
46213180,0.527
46214194,0.523
46215208,0.531
46216222,0.523
46217236,0.528
46218250,0.517
46219264,0.528
46220278,0.521
46221292,0.523
46222306,0.520
46223320,0.527
46224334,0.520
46225348,0.526
46226362,0.522
46227376,0.523
46228390,0.525
46229404,0.523
46230418,0.526
46231432,0.525
46232446,0.526
46233460,0.525
46234478,0.525
46235492,0.526
46236506,0.527
46237520,0.517
46238534,0.523
46239548,0.520
46240562,0.520
46241576,0.529
46242590,0.519
46243642,0.520
46244656,0.524
46245670,0.527
46246684,0.525
46247698,0.521
46248712,0.515
46249726,0.522
46250740,0.517
46251754,0.518
46252768,0.516
46253782,0.523
46254796,0.520
46255810,0.527
46256824,0.520
46257838,0.524
46258852,0.521
46259866,0.516
46260880,0.520
46261894,0.517
46262908,0.527
46263922,0.521
46264936,0.529
46265950,0.525
46266968,0.524
46267982,0.523
46268996,0.523
46270010,0.518
46271024,0.525
46272038,0.519
46273052,0.527
46274066,0.520
46275080,0.523
46276094,0.520
46277108,0.524
46278122,0.527
46279136,0.520
46280150,0.517
46281164,0.516
46282178,0.524
46283192,0.520
46284206,0.527
46285220,0.525
46286234,0.516
46287248,0.527
46288262,0.518
46289276,0.525
46290290,0.520
46291304,0.519
46292318,0.524
46293332,0.530
46294346,0.525
46295360,0.527
46296374,0.520
46297388,0.527
46298402,0.527
46299420,0.519
46300434,0.529
46301448,0.528
46302462,0.525
46303476,0.520
46304490,0.524
46305504,0.519
46306518,0.520
46307532,0.527
46308546,0.521
46309561,0.520
46310575,0.520
46311599,0.521
46312613,0.518
46313627,0.518
46314641,0.524
46315655,0.527
46316669,0.520
46317683,0.527
46318697,0.527
46319712,0.525
46320726,0.526
46321740,0.525
46322754,0.520
46323768,0.527
46324782,0.520
46325796,0.527
46326810,0.520
46327824,0.518
46328838,0.520
46329852,0.524
46330866,0.520
46331884,0.520
46332898,0.524
46333912,0.525
46334926,0.524
46335940,0.527
46336954,0.525
46337968,0.521
46338982,0.524
46339996,0.517
46341010,0.520
46342024,0.520
46343038,0.526
46344052,0.526
46345066,0.531
46346080,0.539
46347094,0.551
46348108,0.543
46349122,0.545
46350136,0.543
46351150,0.546
46352164,0.551
46353178,0.549
46354192,0.547
46355206,0.541
46356220,0.540
46357234,0.546
46358248,0.538
46359262,0.537
46360276,0.536
46361290,0.538
46362304,0.534
46363318,0.532
46364336,0.528
46365350,0.531
46366364,0.538
46367378,0.534
46368392,0.527
46369406,0.523
46370420,0.531
46371434,0.530
46372448,0.525
46373462,0.528
46374476,0.523
46375490,0.527
46376504,0.533
46377518,0.540
46378532,0.535
46379546,0.531
46380560,0.547
46381574,0.534
46382588,0.535
46383602,0.543
46384616,0.549
46385630,0.539
46386644,0.543
46387658,0.533
46388672,0.556
46389686,0.566
46390700,0.553
46391714,0.554
46392728,0.558
46393742,0.559
46394756,0.563
46395770,0.553
46396798,0.560
46397812,0.554
46398826,0.558
46399840,0.559
46400854,0.559
46401868,0.562
46402882,0.558
46403896,0.557
46404910,0.560
46405924,0.564
46406938,0.557
46407952,0.559
46408966,0.555
46409980,0.555
46410994,0.560
46412008,0.561
46413022,0.557
46414036,0.562
46415050,0.560
46416064,0.562
46417078,0.558
46418092,0.566
46419107,0.559
46420121,0.561
46421135,0.552
46422149,0.554
46423163,0.555
46424177,0.552
46425191,0.556
46426205,0.563
46427219,0.554
46428233,0.562
46429251,0.556
46430265,0.562
46431288,0.558
46432302,0.559
46433316,0.559
46434338,0.564
46435352,0.562
46436366,0.556
46437380,0.551
46438394,0.555
46439447,0.559
46440461,0.560
46441475,0.561
46442489,0.560
46443503,0.552
46444517,0.555
46445531,0.563
46446545,0.560
46447559,0.556
46448573,0.554
46449587,0.556
46450601,0.556
46451615,0.559
46452629,0.563
46453643,0.557
46454657,0.553
46455671,0.558
46456685,0.561
46457699,0.558
46458713,0.558
46459727,0.558
46460741,0.559
46461759,0.559
46462773,0.558
46463787,0.555
46464801,0.561
46465815,0.560
46466829,0.558
46467843,0.558
46468857,0.556
46469871,0.552
46470885,0.554
46471899,0.562
46472913,0.561
46473927,0.559
46474941,0.558
46475955,0.558
46476969,0.552
46477983,0.551
46478997,0.556
46480011,0.558
46481025,0.555
46482039,0.550
46483053,0.558
46484067,0.551
46485081,0.549
46486095,0.550
46487109,0.551
46488123,0.552
46489137,0.554
46490151,0.548
46491165,0.550
46492179,0.547
46493193,0.560
46494211,0.547
46495225,0.559
46496239,0.552
46497253,0.550
46498267,0.548
46499281,0.555
46500295,0.552
46501309,0.557
46502323,0.555
46503337,0.551
46504351,0.551
46505365,0.557
46506379,0.556
46507393,0.554
46508407,0.551
46509421,0.553
46510435,0.555
46511449,0.547
46512463,0.561
46513477,0.554
46514491,0.554
46515505,0.559
46516519,0.551
46517533,0.548
46518547,0.553
46519561,0.550
46520575,0.551
46521589,0.552
46522603,0.558
46523617,0.555
46524631,0.558
46525645,0.559
46526663,0.553
46527677,0.547
46528691,0.559
46529705,0.561
46530719,0.558
46531733,0.554
46532747,0.563
46533761,0.562
46534775,0.558
46535789,0.558
46536803,0.549
46537817,0.551
46538831,0.559
46539845,0.556
46540859,0.548
46541873,0.554
46542887,0.555
46543901,0.556
46544915,0.551
46545929,0.561
46546943,0.559
46547957,0.557
46548971,0.552
46549985,0.552
46550999,0.557
46552013,0.551
46553027,0.554
46554041,0.551
46555055,0.551
46556069,0.553
46557083,0.556
46558097,0.555
46559115,0.550
46560129,0.550
46561143,0.559
46562157,0.559
46563171,0.555
46564185,0.552
46565209,0.554
46566223,0.558
46567237,0.549
46568251,0.554
46569265,0.551
46570279,0.551
46571293,0.558
46572307,0.559
46573321,0.555
46574335,0.553
46575349,0.548
46576363,0.548
46577377,0.554
46578391,0.553
46579405,0.558
46580419,0.552
46581433,0.558
46582447,0.556
46583461,0.557
46584475,0.558
46585489,0.554
46586503,0.553
46587517,0.552
46588531,0.560
46589545,0.555
46590559,0.554
46591577,0.559
46592591,0.552
46593605,0.555
46594619,0.550
46595633,0.553
46596647,0.547
46597661,0.553
46598675,0.551
46599689,0.552
46600703,0.555
46601717,0.554
46602731,0.557
46603745,0.547
46604759,0.551
46605773,0.561
46606787,0.551
46607801,0.557
46608815,0.560
46609829,0.556
46610843,0.561
46611857,0.551
46612871,0.551
46613885,0.560
46614899,0.559
46615913,0.558
46616927,0.561
46617941,0.555
46618955,0.559
46619969,0.551
46620983,0.552
46621997,0.559
46623011,0.554
46624029,0.550
46625043,0.554
46626057,0.554
46627071,0.562
46628085,0.551
46629099,0.559
46630113,0.559
46631127,0.560
46632141,0.560
46633155,0.556
46634169,0.554
46635183,0.560
46636197,0.551
46637211,0.551
46638263,0.559
46639277,0.556
46640291,0.559
46641305,0.558
46642319,0.558
46643333,0.561
46644347,0.551
46645361,0.553
46646375,0.554
46647389,0.547
46648403,0.549
46649418,0.550
46650432,0.557
46651446,0.557
46652460,0.557
46653474,0.550
46654488,0.553
46655502,0.552
46656520,0.556
46657534,0.551
46658548,0.560
46659563,0.558
46660577,0.551
46661591,0.559
46662605,0.557
46663619,0.559
46664633,0.551
46665647,0.557
46666661,0.555
46667675,0.552
46668689,0.550
46669703,0.550
46670717,0.551
46671731,0.555
46672745,0.548
46673759,0.552
46674773,0.549
46675796,0.551
46676810,0.550
46677824,0.557
46678846,0.547
46679860,0.547
46680874,0.550
46681888,0.555
46682902,0.547
46683916,0.558
46684930,0.549
46685944,0.552
46686958,0.553
46687972,0.551
46688990,0.550
46690004,0.552
46691018,0.547
46692032,0.554
46693046,0.559
46694060,0.553
46695074,0.551
46696088,0.555
46697102,0.557
46698116,0.558
46699130,0.553
46700144,0.552
46701158,0.552
46702172,0.551
46703186,0.560
46704200,0.559
46705214,0.564
46706228,0.558
46707242,0.553
46708256,0.554
46709270,0.557
46710284,0.560
46711298,0.561
46712312,0.561
46713326,0.554
46714340,0.561
46715354,0.554
46716368,0.563
46717382,0.559
46718396,0.562
46719410,0.561
46720424,0.559
46721442,0.561
46722456,0.557
46723470,0.550
46724484,0.558
46725498,0.559
46726512,0.554
46727526,0.558
46728540,0.557
46729554,0.558
46730568,0.547
46731582,0.558
46732596,0.550
46733610,0.554
46734624,0.554
46735638,0.551
46736652,0.556
46737666,0.559
46738680,0.553
46739694,0.551
46740708,0.562
46741722,0.559
46742736,0.559
46743750,0.548
46744764,0.557
46745778,0.551
46746792,0.550
46747806,0.555
46748820,0.555
46749834,0.556
46750848,0.548
46751862,0.547
46752876,0.544
46753894,0.551
46754908,0.551
46755922,0.552
46756936,0.558
46757950,0.551
46758964,0.553
46759978,0.552
46760992,0.557
46762006,0.551
46763020,0.555
46764034,0.546
46765048,0.555
46766062,0.549
46767076,0.559
46768090,0.553
46769104,0.559
46770118,0.559
46771132,0.558
46772146,0.554
46773160,0.562
46774174,0.558
46775188,0.558
46776202,0.558
46777216,0.561
46778230,0.555
46779244,0.561
46780258,0.551
46781272,0.554
46782286,0.557
46783300,0.550
46784314,0.552
46785328,0.551
46786346,0.556
46787360,0.554
46788374,0.558
46789388,0.555
46790402,0.561
46791416,0.552
46792430,0.556
46793444,0.556
46794458,0.556
46795472,0.554
46796486,0.562
46797500,0.554
46798514,0.558
46799528,0.552
46800542,0.551
46801556,0.560
46802570,0.556
46803584,0.557
46804598,0.552
46805612,0.560
46806626,0.554
46807640,0.555
46808654,0.558
46809668,0.556
46810682,0.550
46811696,0.549
46812710,0.558
46813724,0.554
46814738,0.555
46815752,0.555
46816766,0.559
46817780,0.560
46818808,0.558
46819822,0.549
46820836,0.549
46821850,0.549
46822864,0.556
46823878,0.553
46824892,0.557
46825906,0.551
46826920,0.558
46827934,0.549
46828948,0.555
46829962,0.557
46830976,0.556
46831990,0.551
46833004,0.559
46834018,0.558
46835032,0.552
46836046,0.551
46837098,0.555
46838112,0.550
46839126,0.554
46840140,0.549
46841154,0.551
46842168,0.551
46843182,0.551
46844196,0.551
46845210,0.547
46846224,0.555
46847238,0.549
46848252,0.551
46849266,0.554
46850280,0.554
46851298,0.549
46852312,0.550
46853326,0.551
46854340,0.557
46855354,0.549
46856368,0.547
46857382,0.558
46858396,0.554
46859410,0.555
46860424,0.553
46861438,0.548
46862452,0.548
46863466,0.550
46864480,0.558
46865494,0.556
46866508,0.555
46867522,0.555
46868536,0.551
46869550,0.558
46870564,0.555
46871578,0.553
46872592,0.548
46873606,0.548
46874620,0.553
46875634,0.554
46876648,0.550
46877662,0.549
46878676,0.552
46879690,0.550
46880704,0.552
46881718,0.553
46882732,0.548
46883750,0.551
46884764,0.549
46885778,0.552
46886792,0.552
46887806,0.551
46888820,0.555
46889834,0.547
46890848,0.553
46891862,0.551
46892876,0.549
46893890,0.552
46894904,0.547
46895918,0.547
46896932,0.558
46897946,0.556
46898960,0.547
46899974,0.553
46900988,0.556
46902002,0.547
46903016,0.551
46904030,0.552
46905044,0.550
46906058,0.555
46907072,0.548
46908086,0.552
46909100,0.554
46910114,0.551
46911128,0.577
46912142,0.551
46913156,0.552
46914170,0.543
46915184,0.556
46916202,0.553
46917216,0.551
46918230,0.555
46919253,0.556
46920267,0.553
46921281,0.555
46922295,0.549
46923317,0.554
46924331,0.551
46925345,0.551
46926359,0.551
46927373,0.553
46928387,0.545
46929401,0.556
46930415,0.559
46931429,0.550
46932443,0.553
46933457,0.547
46934471,0.552
46935485,0.547
46936499,0.551
46937513,0.551
46938527,0.552
46939541,0.551
46940555,0.555
46941569,0.550
46942583,0.547
46943597,0.553
46944611,0.558
46945625,0.556
46946639,0.554
46947653,0.546
46948671,0.553
46949685,0.554
46950699,0.553
46951713,0.552
46952727,0.551
46953741,0.553
46954755,0.554
46955769,0.557
46956783,0.547
46957797,0.559
46958811,0.557
46959825,0.548
46960839,0.550
46961853,0.551
46962867,0.551
46963881,0.554
46964895,0.556
46965909,0.557
46966923,0.553
46967937,0.555
46968951,0.554
46969965,0.546
46970979,0.554
46971993,0.548
46973007,0.552
46974021,0.551
46975035,0.551
46976049,0.544
46977063,0.555
46978077,0.551
46979091,0.557
46980105,0.547
46981123,0.549
46982137,0.553
46983151,0.555
46984165,0.551
46985179,0.557
46986193,0.550
46987207,0.556
46988221,0.556
46989235,0.552
46990249,0.556
46991263,0.551
46992277,0.544
46993291,0.551
46994305,0.550
46995319,0.548
46996333,0.557
46997347,0.551
46998361,0.551
46999375,0.552
47000389,0.555
47001403,0.553
47002417,0.553
47003431,0.559
47004445,0.547
47005459,0.557
47006473,0.550
47007487,0.548
47008501,0.555
47009515,0.547
47010529,0.546
47011543,0.556
47012557,0.557
47013575,0.555
47014589,0.556
47015603,0.558
47016617,0.548
47017631,0.551
47018645,0.552
47019659,0.549
47020673,0.550
47021687,0.553
47022701,0.551
47023715,0.550
47024729,0.556
47025743,0.552
47026757,0.550
47027771,0.551
47028785,0.553
47029799,0.556
47030813,0.554
47031827,0.555
47032841,0.552
47033855,0.551
47034869,0.556
47035921,0.548
47036935,0.547
47037949,0.544
47038963,0.553
47039977,0.556
47040991,0.555
47042005,0.547
47043019,0.555
47044033,0.550
47045047,0.550
47046083,0.556
47047097,0.552
47048111,0.556
47049125,0.558
47050139,0.545
47051153,0.548
47052167,0.549
47053181,0.552
47054195,0.549
47055209,0.552
47056223,0.555
47057237,0.553
47058251,0.549
47059265,0.555
47060279,0.555
47061293,0.550
47062307,0.551
47063321,0.547
47064335,0.552
47065349,0.554
47066363,0.552
47067377,0.549
47068391,0.557
47069405,0.551
47070419,0.555
47071433,0.551
47072457,0.545
47073471,0.556
47074485,0.553
47075499,0.547
47076513,0.552
47077527,0.546
47078545,0.553
47079559,0.547
47080573,0.551
47081587,0.555
47082601,0.552
47083615,0.551
47084629,0.548
47085643,0.548
47086657,0.553
47087671,0.544
47088685,0.553
47089699,0.547
47090713,0.552
47091727,0.545
47092741,0.544
47093755,0.554
47094769,0.555
47095783,0.551
47096797,0.543
47097811,0.549
47098825,0.549
47099839,0.552
47100853,0.547
47101867,0.535
47102881,0.553
47103895,0.543
47104909,0.552
47105923,0.551
47106937,0.549
47107951,0.544
47108965,0.547
47109979,0.551
47110997,0.545
47112011,0.547
47113025,0.554
47114039,0.545
47115053,0.555
47116067,0.550
47117081,0.553
47118095,0.544
47119109,0.549
47120123,0.544
47121137,0.548
47122151,0.543
47123165,0.553
47124179,0.543
47125193,0.550
47126207,0.554
47127221,0.551
47128235,0.545
47129249,0.547
47130263,0.551
47131277,0.551
47132291,0.551
47133305,0.550
47134319,0.552
47135333,0.551
47136347,0.547
47137361,0.553
47138375,0.552
47139389,0.547
47140403,0.547
47141417,0.554
47142431,0.544
47143449,0.545
47144463,0.544
47145477,0.547
47146491,0.547
47147505,0.548
47148519,0.545
47149533,0.543
47150547,0.548
47151561,0.551
47152575,0.551
47153589,0.553
47154603,0.551
47155617,0.544
47156631,0.553
47157645,0.546
47158659,0.551
47159673,0.548
47160687,0.548
47161701,0.548
47162715,0.549
47163738,0.546
47164752,0.555
47165766,0.551
47166780,0.546
47167802,0.548
47168816,0.554
47169830,0.544
47170844,0.552
47171858,0.551
47172872,0.552
47173886,0.553
47174900,0.549
47175917,0.546
47176931,0.545
47177945,0.550
47178959,0.546
47179973,0.546
47180987,0.551
47182001,0.551
47183015,0.552
47184029,0.550
47185043,0.543
47186057,0.552
47187071,0.547
47188085,0.547
47189099,0.552
47190113,0.552
47191128,0.550
47192142,0.543
47193156,0.547
47194170,0.543
47195184,0.551
47196198,0.550
47197212,0.554
47198226,0.549
47199241,0.547
47200255,0.551
47201269,0.554
47202283,0.548
47203297,0.550
47204311,0.550
47205325,0.551
47206339,0.544
47207353,0.551
47208371,0.551
47209386,0.549
47210400,0.544
47211414,0.543
47212428,0.552
47213442,0.547
47214456,0.544
47215470,0.549
47216484,0.544
47217498,0.546
47218512,0.550
47219526,0.546
47220540,0.551
47221554,0.551
47222568,0.543
47223582,0.551
47224596,0.549
47225610,0.547
47226624,0.552
47227638,0.549
47228652,0.553
47229666,0.551
47230680,0.550
47231694,0.551
47232708,0.548
47233722,0.552
47234774,0.550
47235788,0.555
47236802,0.551
47237816,0.547
47238830,0.554
47239844,0.543
47240862,0.552
47241876,0.547
47242890,0.546
47243904,0.543
47244918,0.548
47245932,0.548
47246946,0.551
47247960,0.551
47248974,0.551
47249988,0.547
47251002,0.551
47252016,0.543
47253030,0.545
47254044,0.547
47255058,0.551
47256072,0.550
47257086,0.548
47258100,0.546
47259114,0.551
47260129,0.543
47261143,0.543
47262157,0.546
47263171,0.551
47264185,0.548
47265199,0.547
47266213,0.553
47267227,0.547
47268241,0.541
47269255,0.543
47270269,0.543
47271283,0.543
47272297,0.551
47273315,0.548
47274329,0.549
47275343,0.548
47276357,0.549
47277372,0.540
47278386,0.548
47279400,0.546
47280414,0.547
47281428,0.550
47282442,0.549
47283456,0.545
47284470,0.551
47285484,0.551
47286498,0.551
47287512,0.548
47288526,0.547
47289540,0.550
47290554,0.544
47291568,0.542
47292582,0.552
47293596,0.544
47294610,0.544
47295624,0.540
47296638,0.547
47297652,0.544
47298666,0.544
47299680,0.542
47300694,0.543
47301708,0.539
47302722,0.545
47303736,0.551
47304750,0.545
47305768,0.549
47306782,0.550
47307796,0.549
47308810,0.544
47309824,0.540
47310838,0.549
47311852,0.545
47312866,0.549
47313880,0.546
47314894,0.542
47315908,0.549
47316922,0.541
47317936,0.542
